"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Hits"
"org.hibernate.grammars.hql.HqlParser.queryExpression ()","0.0 ms (0%)","0.0 ms (0%)","5,629 ms (0%)","5,629 ms (0%)","18"
"org.antlr.v4.runtime.atn.ParserATNSimulator.adaptivePredict ()","0.0 ms (0%)","0.0 ms (0%)","5,629 ms (0%)","5,629 ms (0%)","18"
"org.antlr.v4.runtime.atn.ParserATNSimulator.execATN ()","0.0 ms (0%)","0.0 ms (0%)","5,629 ms (0%)","5,629 ms (0%)","18"
"org.antlr.v4.runtime.atn.ParserATNSimulator.computeTargetState ()","0.0 ms (0%)","0.0 ms (0%)","5,629 ms (0%)","5,629 ms (0%)","18"
"org.antlr.v4.runtime.atn.ParserATNSimulator.computeReachSet ()","0.0 ms (0%)","0.0 ms (0%)","5,629 ms (0%)","5,629 ms (0%)","18"
"org.antlr.v4.runtime.atn.ParserATNSimulator.closure ()","0.0 ms (0%)","0.0 ms (0%)","5,629 ms (0%)","5,629 ms (0%)","18"
"org.antlr.v4.runtime.atn.ParserATNSimulator.closureCheckingStopState ()","0.0 ms (0%)","0.0 ms (0%)","5,629 ms (0%)","5,629 ms (0%)","287"
"org.hibernate.query.hql.internal.HqlParseTreeBuilder.buildHqlLexer ()","0.0 ms (0%)","0.0 ms (0%)","312 ms (0%)","312 ms (0%)","1"
"org.antlr.v4.runtime.CharStreams.fromString ()","0.0 ms (0%)","0.0 ms (0%)","312 ms (0%)","312 ms (0%)","2"
"org.antlr.v4.runtime.CodePointBuffer$Builder.append ()","0.0 ms (0%)","0.0 ms (0%)","312 ms (0%)","312 ms (0%)","1"
"org.antlr.v4.runtime.CodePointBuffer$Builder.appendArray ()","0.0 ms (0%)","0.0 ms (0%)","312 ms (0%)","312 ms (0%)","1"
"org.antlr.v4.runtime.atn.ParserATNSimulator.getEpsilonTarget ()","0.0 ms (0%)","0.0 ms (0%)","1,563 ms (0%)","1,563 ms (0%)","5"
"org.antlr.v4.runtime.atn.ParserATNSimulator.ruleTransition ()","0.0 ms (0%)","0.0 ms (0%)","625 ms (0%)","625 ms (0%)","2"
"org.antlr.v4.runtime.atn.SingletonPredictionContext.create ()","0.0 ms (0%)","0.0 ms (0%)","625 ms (0%)","625 ms (0%)","2"
"org.antlr.v4.runtime.atn.SingletonPredictionContext.<init> ()","0.0 ms (0%)","0.0 ms (0%)","625 ms (0%)","625 ms (0%)","2"
"org.antlr.v4.runtime.atn.PredictionContext.calculateHashCode ()","0.0 ms (0%)","0.0 ms (0%)","625 ms (0%)","625 ms (0%)","2"
"org.mariadb.jdbc.Connection.rollback ()","0.0 ms (0%)","0.0 ms (0%)","11,205 ms (0%)","11,205 ms (0%)","3"
"com.zaxxer.hikari.pool.ProxyConnection.rollback ()","0.0 ms (0%)","0.0 ms (0%)","11,205 ms (0%)","11,205 ms (0%)","3"
"com.zaxxer.hikari.pool.HikariProxyConnection.rollback ()","0.0 ms (0%)","0.0 ms (0%)","11,205 ms (0%)","11,205 ms (0%)","3"
"org.hibernate.resource.jdbc.internal.AbstractLogicalConnectionImplementor.rollback ()","0.0 ms (0%)","0.0 ms (0%)","11,313 ms (0%)","11,313 ms (0%)","4"
"org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.rollback ()","0.0 ms (0%)","0.0 ms (0%)","11,313 ms (0%)","11,313 ms (0%)","4"
"org.hibernate.engine.transaction.internal.TransactionImpl.rollback ()","0.0 ms (0%)","0.0 ms (0%)","11,313 ms (0%)","11,313 ms (0%)","4"
"org.antlr.v4.runtime.tree.AbstractParseTreeVisitor.visit ()","0.0 ms (0%)","0.0 ms (0%)","129,857 ms (0%)","129,857 ms (0%)","204"
"org.hibernate.dialect.MariaDBSqlAstTranslator.<init> ()","0.0 ms (0%)","0.0 ms (0%)","10,804 ms (0%)","10,804 ms (0%)","1"
"org.hibernate.dialect.MariaDBDialect$1.buildTranslator ()","0.0 ms (0%)","0.0 ms (0%)","10,804 ms (0%)","10,804 ms (0%)","1"
"org.hibernate.sql.ast.spi.StandardSqlAstTranslatorFactory.buildSelectTranslator ()","0.0 ms (0%)","0.0 ms (0%)","10,804 ms (0%)","10,804 ms (0%)","1"
"com.zaxxer.hikari.util.ClockSource.elapsedMillis ()","0.0 ms (0%)","0.0 ms (0%)","8,495 ms (0%)","8,495 ms (0%)","1"
"com.zaxxer.hikari.pool.PoolEntry.getMillisSinceBorrowed ()","0.0 ms (0%)","0.0 ms (0%)","8,495 ms (0%)","8,495 ms (0%)","1"
"com.zaxxer.hikari.pool.PoolBase$MetricsTrackerDelegate.recordConnectionUsage ()","0.0 ms (0%)","0.0 ms (0%)","8,495 ms (0%)","8,495 ms (0%)","1"
"org.hibernate.query.results.DomainResultCreationStateImpl.resolveSqlExpression ()","0.0 ms (0%)","0.0 ms (0%)","10,480 ms (0%)","10,480 ms (0%)","2"
"org.hibernate.query.results.ResultsHelper.resolveSqlExpression ()","0.0 ms (0%)","0.0 ms (0%)","11,289 ms (0%)","11,289 ms (0%)","3"
"org.hibernate.generator.values.GeneratedValueBasicResultBuilder.buildResult ()","0.0 ms (0%)","0.0 ms (0%)","11,289 ms (0%)","11,289 ms (0%)","6"
"org.mariadb.jdbc.export.ExceptionFactory.buildMsgText ()","0.0 ms (0%)","0.0 ms (0%)","8,695 ms (0%)","8,695 ms (0%)","1"
"org.mariadb.jdbc.export.ExceptionFactory.createException ()","0.0 ms (0%)","0.0 ms (0%)","8,695 ms (0%)","8,695 ms (0%)","1"
"org.mariadb.jdbc.export.ExceptionFactory.create ()","0.0 ms (0%)","0.0 ms (0%)","8,695 ms (0%)","8,695 ms (0%)","1"
"org.apache.catalina.core.StandardContext.getManager ()","0.0 ms (0%)","0.0 ms (0%)","40,494 ms (0%)","40,494 ms (0%)","5"
"org.antlr.v4.runtime.atn.ATNConfigSet.add ()","0.0 ms (0%)","0.0 ms (0%)","1,250 ms (0%)","1,250 ms (0%)","4"
"org.antlr.v4.runtime.misc.Array2DHashSet.getOrAdd ()","0.0 ms (0%)","0.0 ms (0%)","1,250 ms (0%)","1,250 ms (0%)","4"
"org.antlr.v4.runtime.misc.Array2DHashSet.getBucket ()","0.0 ms (0%)","0.0 ms (0%)","625 ms (0%)","625 ms (0%)","2"
"org.hibernate.sql.results.internal.StandardRowReader.coordinateInitializers ()","0.0 ms (0%)","0.0 ms (0%)","9,666,541 ms (0.5%)","9,666,541 ms (0.7%)","1,281"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.initializeInstance ()","0.0 ms (0%)","0.0 ms (0%)","5,058,359 ms (0.3%)","5,058,359 ms (0.4%)","748"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.initializeEntityInstance ()","0.0 ms (0%)","0.0 ms (0%)","4,992,911 ms (0.3%)","4,992,911 ms (0.4%)","738"
"org.hibernate.sql.results.graph.basic.BasicResultAssembler.assemble ()","0.0 ms (0%)","0.0 ms (0%)","4,541,427 ms (0.2%)","4,541,427 ms (0.3%)","658"
"org.hibernate.sql.results.graph.basic.BasicResultAssembler.extractRawValue ()","0.0 ms (0%)","0.0 ms (0%)","4,446,821 ms (0.2%)","4,446,821 ms (0.3%)","644"
"com.zaxxer.hikari.pool.HikariProxyResultSet.getString ()","0.0 ms (0%)","0.0 ms (0%)","384,869 ms (0%)","384,869 ms (0%)","55"
"org.mariadb.jdbc.client.result.Result.getString ()","0.0 ms (0%)","0.0 ms (0%)","384,869 ms (0%)","384,869 ms (0%)","55"
"org.mariadb.jdbc.client.result.rowdecoder.BinaryRowDecoder.decodeString ()","0.0 ms (0%)","0.0 ms (0%)","365,645 ms (0%)","365,645 ms (0%)","51"
"org.mariadb.jdbc.client.column.StringColumn.decodeStringBinary ()","0.0 ms (0%)","0.0 ms (0%)","365,645 ms (0%)","365,645 ms (0%)","51"
"org.apache.catalina.connector.Request.doGetSession ()","0.0 ms (0%)","0.0 ms (0%)","40,494 ms (0%)","40,494 ms (0%)","5"
"org.apache.tomcat.util.net.NioEndpoint$Poller.timeout ()","0.0 ms (0%)","0.0 ms (0%)","312 ms (0%)","312 ms (0%)","1"
"org.apache.catalina.connector.Request.getSession ()","0.0 ms (0%)","0.0 ms (0%)","40,494 ms (0%)","40,494 ms (0%)","5"
"org.apache.catalina.connector.RequestFacade.getSession ()","0.0 ms (0%)","0.0 ms (0%)","40,494 ms (0%)","40,494 ms (0%)","5"
"org.hibernate.query.Query.getResultList ()","0.0 ms (0%)","0.0 ms (0%)","922,629 ms (0%)","726,516 ms (0.1%)","229"
"org.hibernate.sql.results.internal.StandardRowReader.finishUp ()","0.0 ms (0%)","0.0 ms (0%)","154,657 ms (0%)","140,753 ms (0%)","34"
"org.hibernate.sql.results.internal.InitializersList.endLoading ()","0.0 ms (0%)","0.0 ms (0%)","154,657 ms (0%)","140,753 ms (0%)","34"
"org.hibernate.sql.results.graph.entity.internal.BatchEntitySelectFetchInitializer.endLoading ()","0.0 ms (0%)","0.0 ms (0%)","154,657 ms (0%)","140,753 ms (0%)","34"
"jakarta.servlet.http.HttpServletRequestWrapper.getSession ()","0.0 ms (0%)","0.0 ms (0%)","40,494 ms (0%)","40,494 ms (0%)","17"
"org.hibernate.sql.results.graph.entity.internal.BatchEntitySelectFetchInitializer$$Lambda$3188.0x0000000801bb2290.accept ()","0.0 ms (0%)","0.0 ms (0%)","154,657 ms (0%)","140,753 ms (0%)","34"
"org.hibernate.sql.results.graph.entity.internal.BatchEntitySelectFetchInitializer.lambda$endLoading$2 ()","0.0 ms (0%)","0.0 ms (0%)","154,657 ms (0%)","140,753 ms (0%)","34"
"org.hibernate.sql.results.graph.entity.internal.AbstractBatchEntitySelectFetchInitializer.loadInstance ()","0.0 ms (0%)","0.0 ms (0%)","154,657 ms (0%)","140,753 ms (0%)","34"
"org.hibernate.internal.SessionImpl.internalLoad ()","0.0 ms (0%)","0.0 ms (0%)","154,657 ms (0%)","140,753 ms (0%)","34"
"org.hibernate.internal.SessionImpl.fireLoadNoChecks ()","0.0 ms (0%)","0.0 ms (0%)","734,358 ms (0%)","679,299 ms (0%)","132"
"org.hibernate.internal.SessionImpl$$Lambda$2926.0x0000000801b7d860.applyEventToListener ()","0.0 ms (0%)","0.0 ms (0%)","734,358 ms (0%)","679,299 ms (0%)","132"
"org.hibernate.event.internal.DefaultLoadEventListener.onLoad ()","0.0 ms (0%)","0.0 ms (0%)","734,358 ms (0%)","679,299 ms (0%)","132"
"org.hibernate.event.internal.DefaultLoadEventListener.doOnLoad ()","0.0 ms (0%)","0.0 ms (0%)","734,358 ms (0%)","679,299 ms (0%)","132"
"org.hibernate.event.internal.DefaultLoadEventListener.proxyOrLoad ()","0.0 ms (0%)","0.0 ms (0%)","734,358 ms (0%)","679,299 ms (0%)","132"
"org.hibernate.event.internal.DefaultLoadEventListener.loadWithRegularProxy ()","0.0 ms (0%)","0.0 ms (0%)","734,358 ms (0%)","679,299 ms (0%)","132"
"org.hibernate.event.internal.DefaultLoadEventListener.load ()","0.0 ms (0%)","0.0 ms (0%)","734,358 ms (0%)","679,299 ms (0%)","263"
"org.hibernate.event.internal.DefaultLoadEventListener.doLoad ()","0.0 ms (0%)","0.0 ms (0%)","734,358 ms (0%)","679,299 ms (0%)","132"
"org.hibernate.event.internal.DefaultLoadEventListener.loadFromCacheOrDatasource ()","0.0 ms (0%)","0.0 ms (0%)","732,026 ms (0%)","676,966 ms (0%)","131"
"org.hibernate.event.internal.DefaultLoadEventListener.loadFromDatasource ()","0.0 ms (0%)","0.0 ms (0%)","729,693 ms (0%)","674,634 ms (0%)","130"
"org.hibernate.persister.entity.AbstractEntityPersister.load ()","0.0 ms (0%)","0.0 ms (0%)","729,693 ms (0%)","674,634 ms (0%)","130"
"org.hibernate.persister.entity.AbstractEntityPersister.doLoad ()","0.0 ms (0%)","0.0 ms (0%)","729,693 ms (0%)","674,634 ms (0%)","130"
"org.hibernate.loader.ast.internal.EntityBatchLoaderInPredicate.load ()","0.0 ms (0%)","0.0 ms (0%)","627,244 ms (0%)","572,184 ms (0%)","118"
"org.hibernate.loader.ast.internal.AbstractEntityBatchLoader.load ()","0.0 ms (0%)","0.0 ms (0%)","627,244 ms (0%)","572,184 ms (0%)","233"
"org.hibernate.loader.ast.internal.SingleIdEntityLoaderStandardImpl.load ()","0.0 ms (0%)","0.0 ms (0%)","615,220 ms (0%)","560,160 ms (0%)","115"
"org.hibernate.loader.ast.internal.SingleIdLoadPlan.load ()","0.0 ms (0%)","0.0 ms (0%)","611,861 ms (0%)","556,801 ms (0%)","114"
"com.zaxxer.hikari.pool.HikariProxyResultSet.getTimestamp ()","0.0 ms (0%)","0.0 ms (0%)","1,756,201 ms (0.1%)","1,756,201 ms (0.1%)","263"
"org.hibernate.sql.results.internal.RowProcessingStateStandardImpl.hasCallbackActions ()","0.0 ms (0%)","0.0 ms (0%)","21,896 ms (0%)","21,896 ms (0%)","2"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.registerReloadedEntity ()","0.0 ms (0%)","0.0 ms (0%)","21,896 ms (0%)","21,896 ms (0%)","2"
"com.example.sns_project.service.CommentService$$Lambda$3193.0x0000000801bb2f90.apply ()","0.0 ms (0%)","0.0 ms (0%)","229,954 ms (0%)","226,138 ms (0%)","54"
"org.hibernate.collection.spi.PersistentSet.isEmpty ()","0.0 ms (0%)","0.0 ms (0%)","207,294 ms (0%)","204,988 ms (0%)","45"
"org.hibernate.collection.spi.AbstractPersistentCollection.readSize ()","0.0 ms (0%)","0.0 ms (0%)","207,294 ms (0%)","204,988 ms (0%)","45"
"org.hibernate.collection.spi.AbstractPersistentCollection$$Lambda$3196.0x0000000801bb3668.doWork ()","0.0 ms (0%)","0.0 ms (0%)","207,294 ms (0%)","204,988 ms (0%)","45"
"org.hibernate.collection.spi.AbstractPersistentCollection.lambda$readSize$0 ()","0.0 ms (0%)","0.0 ms (0%)","207,294 ms (0%)","204,988 ms (0%)","45"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.takeSnapshot ()","0.0 ms (0%)","0.0 ms (0%)","85,741 ms (0%)","85,741 ms (0%)","29"
"org.mariadb.jdbc.client.impl.StandardClient.sendQuery ()","0.0 ms (0%)","0.0 ms (0%)","772,175 ms (0%)","772,175 ms (0.1%)","193"
"org.mariadb.jdbc.message.client.RedoableWithPrepareClientMessage.encode ()","0.0 ms (0%)","0.0 ms (0%)","271,691 ms (0%)","271,691 ms (0%)","86"
"org.mariadb.jdbc.message.client.ExecutePacket.encode ()","0.0 ms (0%)","0.0 ms (0%)","233,273 ms (0%)","233,273 ms (0%)","78"
"org.mariadb.jdbc.client.socket.impl.PacketWriter.flush ()","0.0 ms (0%)","0.0 ms (0%)","723,494 ms (0%)","723,494 ms (0.1%)","182"
"org.mariadb.jdbc.message.client.PrepareExecutePacket.encode ()","0.0 ms (0%)","0.0 ms (0%)","38,418 ms (0%)","38,418 ms (0%)","8"
"org.hibernate.event.internal.AbstractSaveEventListener.cascadeBeforeSave ()","0.0 ms (0%)","0.0 ms (0%)","19,316 ms (0%)","19,316 ms (0%)","4"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.finishUpRow ()","0.0 ms (0%)","0.0 ms (0%)","6,826 ms (0%)","6,826 ms (0%)","1"
"org.hibernate.internal.SessionImpl.fireDelete ()","0.0 ms (0%)","0.0 ms (0%)","6,826 ms (0%)","6,826 ms (0%)","1"
"org.hibernate.internal.SessionImpl.delete ()","0.0 ms (0%)","0.0 ms (0%)","6,826 ms (0%)","6,826 ms (0%)","1"
"org.hibernate.event.spi.PersistContext$1Impl.add ()","0.0 ms (0%)","0.0 ms (0%)","17,604 ms (0%)","17,604 ms (0%)","4"
"org.apache.tomcat.util.http.ConcurrentDateFormat.format ()","0.0 ms (0%)","0.0 ms (0%)","6,826 ms (0%)","6,826 ms (0%)","1"
"org.apache.tomcat.util.http.FastHttpDateFormat.getCurrentDate ()","0.0 ms (0%)","0.0 ms (0%)","6,826 ms (0%)","6,826 ms (0%)","1"
"io.lettuce.core.LettuceFutures.awaitOrCancel ()","0.0 ms (0%)","0.0 ms (0%)","797,730 ms (0%)","2,189 ms (0%)","140"
"io.lettuce.core.internal.Futures.awaitOrCancel ()","0.0 ms (0%)","0.0 ms (0%)","797,730 ms (0%)","2,189 ms (0%)","140"
"io.lettuce.core.protocol.AsyncCommand.await ()","0.0 ms (0%)","0.0 ms (0%)","797,730 ms (0%)","2,189 ms (0%)","140"
"org.hibernate.sql.exec.spi.JdbcSelectExecutor$$Lambda$2169.0x000000080192fbf0.apply ()","0.0 ms (0%)","0.0 ms (0%)","337,939 ms (0%)","66,579 ms (0%)","43"
"org.hibernate.sql.exec.spi.JdbcSelectExecutor.lambda$list$0 ()","0.0 ms (0%)","0.0 ms (0%)","337,939 ms (0%)","66,579 ms (0%)","43"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl$StatementPreparationTemplate.prepareStatement ()","0.0 ms (0%)","0.0 ms (0%)","328,200 ms (0%)","56,841 ms (0%)","41"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl$5.doPrepare ()","0.0 ms (0%)","0.0 ms (0%)","323,028 ms (0%)","51,669 ms (0%)","40"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl.connection ()","0.0 ms (0%)","0.0 ms (0%)","281,614 ms (0%)","10,254 ms (0%)","35"
"org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.getPhysicalConnection ()","0.0 ms (0%)","0.0 ms (0%)","2,198,188 ms (0.1%)","169,153 ms (0%)","304"
"org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.acquireConnectionIfNeeded ()","0.0 ms (0%)","0.0 ms (0%)","2,198,188 ms (0.1%)","169,153 ms (0%)","304"
"org.hibernate.internal.NonContextualJdbcConnectionAccess.obtainConnection ()","0.0 ms (0%)","0.0 ms (0%)","2,198,188 ms (0.1%)","169,153 ms (0%)","304"
"org.hibernate.engine.jdbc.connections.internal.DatasourceConnectionProviderImpl.getConnection ()","0.0 ms (0%)","0.0 ms (0%)","2,198,188 ms (0.1%)","169,153 ms (0%)","304"
"com.zaxxer.hikari.HikariDataSource.getConnection ()","0.0 ms (0%)","0.0 ms (0%)","2,198,188 ms (0.1%)","169,153 ms (0%)","304"
"com.zaxxer.hikari.pool.PoolBase.isConnectionDead ()","0.0 ms (0%)","0.0 ms (0%)","139,058 ms (0%)","60,288 ms (0%)","57"
"org.mariadb.jdbc.Connection.isValid ()","0.0 ms (0%)","0.0 ms (0%)","128,621 ms (0%)","49,851 ms (0%)","55"
"com.fasterxml.jackson.databind.ser.impl.IndexedListSerializer.serialize ()","0.0 ms (0%)","0.0 ms (0%)","21,077 ms (0%)","21,077 ms (0%)","50"
"com.fasterxml.jackson.databind.ser.impl.IndexedListSerializer.serializeContents ()","0.0 ms (0%)","0.0 ms (0%)","21,077 ms (0%)","21,077 ms (0%)","25"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeEndObject ()","0.0 ms (0%)","0.0 ms (0%)","302 ms (0%)","302 ms (0%)","1"
"com.fasterxml.jackson.datatype.jsr310.ser.LocalDateTimeSerializer.serialize ()","0.0 ms (0%)","0.0 ms (0%)","14,856 ms (0%)","14,856 ms (0%)","16"
"io.micrometer.observation.SimpleObservation.stop ()","0.0 ms (0%)","0.0 ms (0%)","195,311 ms (0%)","195,311 ms (0%)","37"
"io.micrometer.observation.SimpleObservation.notifyOnObservationStopped ()","0.0 ms (0%)","0.0 ms (0%)","148,550 ms (0%)","148,550 ms (0%)","27"
"org.hibernate.stat.internal.EntityStatisticsImpl.incrementLoadCount ()","0.0 ms (0%)","0.0 ms (0%)","9,041 ms (0%)","9,041 ms (0%)","3"
"io.micrometer.observation.SimpleObservation$$Lambda$2289.0x0000000801a09ca8.accept ()","0.0 ms (0%)","0.0 ms (0%)","144,079 ms (0%)","144,079 ms (0%)","25"
"io.micrometer.observation.SimpleObservation.lambda$notifyOnObservationStopped$0 ()","0.0 ms (0%)","0.0 ms (0%)","144,079 ms (0%)","144,079 ms (0%)","25"
"io.micrometer.observation.ObservationHandler$FirstMatchingCompositeObservationHandler.onStop ()","0.0 ms (0%)","0.0 ms (0%)","144,079 ms (0%)","144,079 ms (0%)","25"
"io.micrometer.core.instrument.observation.DefaultMeterObservationHandler.onStop ()","0.0 ms (0%)","0.0 ms (0%)","123,659 ms (0%)","123,659 ms (0%)","23"
"io.micrometer.core.instrument.Timer$Builder.<init> ()","0.0 ms (0%)","0.0 ms (0%)","589 ms (0%)","589 ms (0%)","2"
"io.micrometer.core.instrument.AbstractTimerBuilder.<init> ()","0.0 ms (0%)","0.0 ms (0%)","589 ms (0%)","589 ms (0%)","2"
"org.hibernate.persister.entity.AbstractEntityPersister.determineLoaderToUse ()","0.0 ms (0%)","0.0 ms (0%)","102,449 ms (0%)","102,449 ms (0%)","12"
"org.hibernate.loader.ast.internal.CollectionLoaderSingleKey$CollectionLoaderSingleKeyExecutionContext.registerLoadingEntityHolder ()","0.0 ms (0%)","0.0 ms (0%)","8,643 ms (0%)","8,643 ms (0%)","1"
"ch.qos.logback.classic.Logger.warn ()","0.0 ms (0%)","0.0 ms (0%)","23,320 ms (0%)","0.0 ms (0%)","3"
"io.micrometer.core.instrument.Counter$Builder.tags ()","0.0 ms (0%)","0.0 ms (0%)","89,364 ms (0%)","89,364 ms (0%)","14"
"org.mariadb.jdbc.util.log.Slf4JLogger.warn ()","0.0 ms (0%)","0.0 ms (0%)","23,320 ms (0%)","0.0 ms (0%)","3"
"org.mariadb.jdbc.message.server.ErrorPacket.<init> ()","0.0 ms (0%)","0.0 ms (0%)","23,320 ms (0%)","0.0 ms (0%)","3"
"io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read ()","0.0 ms (0%)","0.0 ms (0%)","60,523 ms (0%)","60,523 ms (0%)","8"
"io.netty.channel.DefaultChannelPipeline.fireChannelRead ()","0.0 ms (0%)","0.0 ms (0%)","57,177 ms (0%)","57,177 ms (0%)","8"
"io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead ()","0.0 ms (0%)","0.0 ms (0%)","57,177 ms (0%)","57,177 ms (0%)","32"
"io.netty.channel.DefaultChannelPipeline$HeadContext.channelRead ()","0.0 ms (0%)","0.0 ms (0%)","57,177 ms (0%)","57,177 ms (0%)","8"
"io.netty.channel.AbstractChannelHandlerContext.fireChannelRead ()","0.0 ms (0%)","0.0 ms (0%)","57,177 ms (0%)","57,177 ms (0%)","8"
"io.lettuce.core.protocol.CommandHandler.channelRead ()","0.0 ms (0%)","0.0 ms (0%)","57,177 ms (0%)","57,177 ms (0%)","8"
"io.netty.buffer.AbstractReferenceCountedByteBuf.release ()","0.0 ms (0%)","0.0 ms (0%)","302 ms (0%)","302 ms (0%)","1"
"io.netty.buffer.AbstractReferenceCountedByteBuf.handleRelease ()","0.0 ms (0%)","0.0 ms (0%)","302 ms (0%)","302 ms (0%)","1"
"io.netty.buffer.PooledByteBuf.deallocate ()","0.0 ms (0%)","0.0 ms (0%)","302 ms (0%)","302 ms (0%)","1"
"io.netty.buffer.PoolArena.free ()","0.0 ms (0%)","0.0 ms (0%)","302 ms (0%)","302 ms (0%)","1"
"io.netty.buffer.PoolThreadCache.add ()","0.0 ms (0%)","0.0 ms (0%)","302 ms (0%)","302 ms (0%)","1"
"io.netty.buffer.PoolThreadCache.cache ()","0.0 ms (0%)","0.0 ms (0%)","302 ms (0%)","302 ms (0%)","1"
"org.hibernate.resource.jdbc.internal.AbstractLogicalConnectionImplementor.commit ()","0.0 ms (0%)","0.0 ms (0%)","1,411,854 ms (0.1%)","590,737 ms (0%)","279"
"org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.afterCompletion ()","0.0 ms (0%)","0.0 ms (0%)","391,097 ms (0%)","216,699 ms (0%)","77"
"org.hibernate.resource.jdbc.internal.AbstractLogicalConnectionImplementor.resetConnection ()","0.0 ms (0%)","0.0 ms (0%)","391,097 ms (0%)","216,699 ms (0%)","77"
"com.zaxxer.hikari.pool.HikariProxyConnection.setAutoCommit ()","0.0 ms (0%)","0.0 ms (0%)","782,559 ms (0%)","446,715 ms (0%)","154"
"com.zaxxer.hikari.pool.ProxyConnection.setAutoCommit ()","0.0 ms (0%)","0.0 ms (0%)","782,559 ms (0%)","446,715 ms (0%)","154"
"org.mariadb.jdbc.Connection.setAutoCommit ()","0.0 ms (0%)","0.0 ms (0%)","782,559 ms (0%)","446,715 ms (0%)","154"
"org.hibernate.sql.ast.spi.SimpleFromClauseAccessImpl.registerTableGroup ()","0.0 ms (0%)","0.0 ms (0%)","8,947 ms (0%)","8,947 ms (0%)","1"
"org.hibernate.query.sqm.sql.FromClauseIndex.register ()","0.0 ms (0%)","0.0 ms (0%)","8,947 ms (0%)","8,947 ms (0%)","2"
"org.apache.catalina.connector.RequestFacade.getContentType ()","0.0 ms (0%)","0.0 ms (0%)","302 ms (0%)","302 ms (0%)","1"
"org.apache.catalina.connector.Request.getContentType ()","0.0 ms (0%)","0.0 ms (0%)","302 ms (0%)","302 ms (0%)","1"
"org.apache.coyote.Request.getContentType ()","0.0 ms (0%)","0.0 ms (0%)","302 ms (0%)","302 ms (0%)","1"
"org.apache.coyote.Request.contentType ()","0.0 ms (0%)","0.0 ms (0%)","302 ms (0%)","302 ms (0%)","1"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.registerSqmFromTableGroup ()","0.0 ms (0%)","0.0 ms (0%)","8,947 ms (0%)","8,947 ms (0%)","1"
"org.hibernate.loader.ast.internal.MultiKeyLoadChunker.processChunks ()","0.0 ms (0%)","0.0 ms (0%)","8,634,119 ms (0.4%)","8,594,341 ms (0.6%)","982"
"org.hibernate.loader.ast.internal.MultiKeyLoadChunker.processChunk ()","0.0 ms (0%)","0.0 ms (0%)","8,634,119 ms (0.4%)","8,594,341 ms (0.6%)","982"
"org.hibernate.property.access.spi.SetterFieldImpl.set ()","0.0 ms (0%)","0.0 ms (0%)","62,117 ms (0%)","62,117 ms (0%)","8"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.consumeAttributeJoin ()","0.0 ms (0%)","0.0 ms (0%)","8,947 ms (0%)","8,947 ms (0%)","1"
"org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.createJdbcParameterBindings ()","0.0 ms (0%)","0.0 ms (0%)","302 ms (0%)","302 ms (0%)","1"
"org.hibernate.query.sqm.internal.SqmUtil.createJdbcParameterBindings ()","0.0 ms (0%)","0.0 ms (0%)","7,677 ms (0%)","7,677 ms (0%)","4"
"org.hibernate.internal.util.collections.LinkedIdentityHashMap.entrySet ()","0.0 ms (0%)","0.0 ms (0%)","692 ms (0%)","692 ms (0%)","2"
"com.zaxxer.hikari.pool.HikariProxyConnection.commit ()","0.0 ms (0%)","0.0 ms (0%)","1,020,661 ms (0.1%)","373,941 ms (0%)","202"
"com.zaxxer.hikari.pool.ProxyConnection.commit ()","0.0 ms (0%)","0.0 ms (0%)","1,020,661 ms (0.1%)","373,941 ms (0%)","202"
"org.mariadb.jdbc.Connection.commit ()","0.0 ms (0%)","0.0 ms (0%)","1,020,661 ms (0.1%)","373,941 ms (0%)","202"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.consumeExplicitJoin ()","0.0 ms (0%)","0.0 ms (0%)","8,947 ms (0%)","8,947 ms (0%)","1"
"jakarta.servlet.http.HttpServletRequestWrapper.getQueryString ()","0.0 ms (0%)","0.0 ms (0%)","302 ms (0%)","302 ms (0%)","2"
"org.apache.catalina.connector.RequestFacade.getQueryString ()","0.0 ms (0%)","0.0 ms (0%)","302 ms (0%)","302 ms (0%)","1"
