"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Hits"
"com.example.sns_project.controller.PostController.getPopularPosts ()","0.0 ms (0%)","0.0 ms (0%)","7,289,997 ms (0.4%)","13,706 ms (0%)","3,185"
"com.example.sns_project.service.PostService$$SpringCGLIB$$0.getPopularPosts ()","0.0 ms (0%)","0.0 ms (0%)","7,289,085 ms (0.4%)","12,794 ms (0%)","3,185"
"org.apache.coyote.Response.doWrite ()","0.0 ms (0%)","0.0 ms (0%)","496 ms (0%)","496 ms (0%)","1"
"org.apache.catalina.connector.OutputBuffer.realWriteBytes ()","0.0 ms (0%)","0.0 ms (0%)","496 ms (0%)","496 ms (0%)","1"
"org.apache.catalina.connector.OutputBuffer.flushByteBuffer ()","0.0 ms (0%)","0.0 ms (0%)","496 ms (0%)","496 ms (0%)","1"
"org.apache.catalina.core.ApplicationDispatcher.recycleRequestWrapper ()","0.0 ms (0%)","0.0 ms (0%)","404 ms (0%)","404 ms (0%)","1"
"org.hibernate.metamodel.mapping.SelectablePath.<init> ()","0.0 ms (0%)","0.0 ms (0%)","209 ms (0%)","209 ms (0%)","1"
"org.hibernate.metamodel.mapping.SelectableMapping.getSelectablePath ()","0.0 ms (0%)","0.0 ms (0%)","209 ms (0%)","209 ms (0%)","1"
"org.hibernate.query.results.ResultsHelper.resolveSqlExpression ()","0.0 ms (0%)","0.0 ms (0%)","209 ms (0%)","209 ms (0%)","1"
"org.hibernate.query.results.implicit.ImplicitFetchBuilderBasic.buildFetch ()","0.0 ms (0%)","0.0 ms (0%)","209 ms (0%)","209 ms (0%)","2"
"org.hibernate.query.results.DomainResultCreationStateImpl.visitIdentifierFetch ()","0.0 ms (0%)","0.0 ms (0%)","209 ms (0%)","209 ms (0%)","1"
"org.hibernate.query.results.dynamic.DynamicResultBuilderEntityCalculated.buildResult ()","0.0 ms (0%)","0.0 ms (0%)","446 ms (0%)","446 ms (0%)","4"
"org.mariadb.jdbc.util.log.Slf4JLogger.isTraceEnabled ()","0.0 ms (0%)","0.0 ms (0%)","806 ms (0%)","806 ms (0%)","2"
"org.hibernate.query.spi.AbstractSelectionQuery.getSingleResult ()","0.0 ms (0%)","0.0 ms (0%)","7,356,901 ms (0.5%)","13,632 ms (0%)","3,275"
"org.hibernate.query.spi.AbstractSelectionQuery.list ()","0.0 ms (0%)","0.0 ms (0%)","7,453,566 ms (0.5%)","58,363 ms (0.1%)","3,421"
"org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.performList ()","0.0 ms (0%)","0.0 ms (0%)","7,440,219 ms (0.5%)","47,329 ms (0.1%)","3,402"
"org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.withCacheableSqmInterpretation ()","0.0 ms (0%)","0.0 ms (0%)","7,440,219 ms (0.5%)","47,329 ms (0.1%)","3,402"
"org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan$$Lambda$2125.0x0000000801916a30.interpret ()","0.0 ms (0%)","0.0 ms (0%)","7,436,662 ms (0.5%)","43,772 ms (0.1%)","3,400"
"org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.lambda$new$2 ()","0.0 ms (0%)","0.0 ms (0%)","7,436,662 ms (0.5%)","43,772 ms (0.1%)","3,400"
"org.hibernate.sql.exec.spi.JdbcSelectExecutor.list ()","0.0 ms (0%)","0.0 ms (0%)","8,204,793 ms (0.5%)","715,719 ms (0.8%)","9,196"
"org.hibernate.sql.exec.internal.JdbcSelectExecutorStandardImpl.executeQuery ()","0.0 ms (0%)","0.0 ms (0%)","8,204,793 ms (0.5%)","715,719 ms (0.8%)","4,598"
"org.hibernate.sql.results.internal.RowProcessingStateStandardImpl.next ()","0.0 ms (0%)","0.0 ms (0%)","7,601,639 ms (0.5%)","114,878 ms (0.1%)","3,665"
"org.hibernate.sql.results.jdbc.internal.AbstractJdbcValues.next ()","0.0 ms (0%)","0.0 ms (0%)","7,601,639 ms (0.5%)","114,878 ms (0.1%)","3,665"
"org.hibernate.sql.results.jdbc.internal.JdbcValuesResultSetImpl.processNext ()","0.0 ms (0%)","0.0 ms (0%)","7,601,639 ms (0.5%)","114,878 ms (0.1%)","3,665"
"org.hibernate.sql.results.jdbc.internal.JdbcValuesResultSetImpl.advanceNext ()","0.0 ms (0%)","0.0 ms (0%)","7,601,639 ms (0.5%)","114,878 ms (0.1%)","3,665"
"org.hibernate.sql.results.jdbc.internal.DeferredResultSetAccess.getResultSet ()","0.0 ms (0%)","0.0 ms (0%)","7,603,073 ms (0.5%)","113,999 ms (0.1%)","3,667"
"org.hibernate.sql.exec.spi.JdbcSelectExecutor$$Lambda$2154.0x000000080192c948.apply ()","0.0 ms (0%)","0.0 ms (0%)","7,325,353 ms (0.4%)","3,427 ms (0%)","3,278"
"org.hibernate.sql.exec.spi.JdbcSelectExecutor.lambda$list$0 ()","0.0 ms (0%)","0.0 ms (0%)","7,325,353 ms (0.4%)","3,427 ms (0%)","3,278"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl.prepareQueryStatement ()","0.0 ms (0%)","0.0 ms (0%)","7,325,353 ms (0.4%)","3,427 ms (0%)","3,278"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl$StatementPreparationTemplate.prepareStatement ()","0.0 ms (0%)","0.0 ms (0%)","7,325,353 ms (0.4%)","3,427 ms (0%)","3,278"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl$5.doPrepare ()","0.0 ms (0%)","0.0 ms (0%)","7,325,353 ms (0.4%)","3,427 ms (0%)","3,278"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl.connection ()","0.0 ms (0%)","0.0 ms (0%)","7,321,926 ms (0.4%)","0.0 ms (0%)","3,276"
"com.example.sns_project.controller.PostController.likePost ()","0.0 ms (0%)","0.0 ms (0%)","3,624,695 ms (0.2%)","29,119 ms (0%)","1,686"
"com.example.sns_project.service.PostService$$SpringCGLIB$$0.likePost ()","0.0 ms (0%)","0.0 ms (0%)","3,624,695 ms (0.2%)","29,119 ms (0%)","1,686"
"org.apache.tomcat.util.net.SocketBufferHandler.<init> ()","0.0 ms (0%)","0.0 ms (0%)","612 ms (0%)","612 ms (0%)","1"
"com.example.sns_project.controller.CommentController.getAllChildComments ()","0.0 ms (0%)","0.0 ms (0%)","7,048,422 ms (0.4%)","36,932 ms (0%)","3,196"
"org.hibernate.query.sqm.tree.domain.SqmBasicValuedSimplePath.copy ()","0.0 ms (0%)","0.0 ms (0%)","392 ms (0%)","392 ms (0%)","2"
"com.example.sns_project.controller.PostController.unlikePost ()","0.0 ms (0%)","0.0 ms (0%)","2,641,004 ms (0.2%)","686,787 ms (0.8%)","910"
"com.example.sns_project.service.PostService$$SpringCGLIB$$0.unlikePost ()","0.0 ms (0%)","0.0 ms (0%)","2,641,004 ms (0.2%)","686,787 ms (0.8%)","910"
"org.apache.catalina.core.StandardServer.await ()","0.0 ms (0%)","0.0 ms (0%)","295,995 ms (0%)","0.0 ms (0%)","1"
"ch.qos.logback.classic.Logger.isInfoEnabled ()","0.0 ms (0%)","0.0 ms (0%)","714 ms (0%)","714 ms (0%)","2"
"io.netty.util.concurrent.FastThreadLocalRunnable.run ()","0.0 ms (0%)","0.0 ms (0%)","591,990 ms (0%)","19,441 ms (0%)","2"
"io.netty.util.HashedWheelTimer$Worker.waitForNextTick ()","0.0 ms (0%)","0.0 ms (0%)","288,416 ms (0%)","0.0 ms (0%)","10"
"org.jboss.logging.Logger.isInfoEnabled ()","0.0 ms (0%)","0.0 ms (0%)","714 ms (0%)","714 ms (0%)","1"
"org.jboss.logging.DelegatingBasicLogger.isInfoEnabled ()","0.0 ms (0%)","0.0 ms (0%)","714 ms (0%)","714 ms (0%)","1"
"org.hibernate.engine.jdbc.batch.internal.BatchImpl.release ()","0.0 ms (0%)","0.0 ms (0%)","714 ms (0%)","714 ms (0%)","1"
"com.example.sns_project.service.PostService.likePost ()","0.0 ms (0%)","0.0 ms (0%)","38,335 ms (0%)","22,523 ms (0%)","49"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.visitFetches ()","0.0 ms (0%)","0.0 ms (0%)","385 ms (0%)","385 ms (0%)","1"
"org.hibernate.sql.results.graph.AbstractFetchParent.afterInitialize ()","0.0 ms (0%)","0.0 ms (0%)","623 ms (0%)","623 ms (0%)","2"
"org.hibernate.sql.results.graph.entity.AbstractEntityResultGraphNode.afterInitialize ()","0.0 ms (0%)","0.0 ms (0%)","832 ms (0%)","832 ms (0%)","3"
"org.hibernate.persister.entity.AbstractEntityPersister.createDomainResult ()","0.0 ms (0%)","0.0 ms (0%)","832 ms (0%)","832 ms (0%)","3"
"org.hibernate.query.sqm.sql.internal.AbstractSqmPathInterpretation.createDomainResult ()","0.0 ms (0%)","0.0 ms (0%)","385 ms (0%)","385 ms (0%)","1"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.lambda$visitSelection$18 ()","0.0 ms (0%)","0.0 ms (0%)","385 ms (0%)","385 ms (0%)","1"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter$$Lambda$2135.0x0000000801921478.accept ()","0.0 ms (0%)","0.0 ms (0%)","385 ms (0%)","385 ms (0%)","1"
"com.fasterxml.jackson.databind.DeserializationContext.findNonContextualValueDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","597 ms (0%)","597 ms (0%)","1"
"com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer._findCustomDeser ()","0.0 ms (0%)","0.0 ms (0%)","597 ms (0%)","597 ms (0%)","1"
"org.hibernate.engine.jdbc.batch.internal.BatchImpl.releaseStatements ()","0.0 ms (0%)","0.0 ms (0%)","701 ms (0%)","701 ms (0%)","1"
"org.hibernate.internal.SessionImpl.persist ()","0.0 ms (0%)","0.0 ms (0%)","8,349 ms (0%)","4,033 ms (0%)","10"
"org.hibernate.internal.SessionImpl.firePersist ()","0.0 ms (0%)","0.0 ms (0%)","8,349 ms (0%)","4,033 ms (0%)","10"
"org.hibernate.internal.SessionImpl$$Lambda$2738.0x0000000801b45e48.accept ()","0.0 ms (0%)","0.0 ms (0%)","8,349 ms (0%)","4,033 ms (0%)","10"
"org.hibernate.event.internal.DefaultPersistEventListener.onPersist ()","0.0 ms (0%)","0.0 ms (0%)","16,409 ms (0%)","12,093 ms (0%)","34"
"org.hibernate.event.internal.DefaultPersistEventListener.persist ()","0.0 ms (0%)","0.0 ms (0%)","16,409 ms (0%)","12,093 ms (0%)","24"
"org.hibernate.event.internal.DefaultPersistEventListener.entityIsTransient ()","0.0 ms (0%)","0.0 ms (0%)","8,349 ms (0%)","4,033 ms (0%)","10"
"org.hibernate.event.internal.AbstractSaveEventListener.saveWithGeneratedId ()","0.0 ms (0%)","0.0 ms (0%)","8,349 ms (0%)","4,033 ms (0%)","10"
"org.hibernate.event.internal.AbstractSaveEventListener.performSave ()","0.0 ms (0%)","0.0 ms (0%)","8,349 ms (0%)","4,033 ms (0%)","10"
"org.hibernate.event.internal.AbstractSaveEventListener.performSaveOrReplicate ()","0.0 ms (0%)","0.0 ms (0%)","8,349 ms (0%)","4,033 ms (0%)","10"
"org.hibernate.event.internal.AbstractSaveEventListener.addInsertAction ()","0.0 ms (0%)","0.0 ms (0%)","8,349 ms (0%)","4,033 ms (0%)","10"
"org.hibernate.engine.spi.ActionQueue.addAction ()","0.0 ms (0%)","0.0 ms (0%)","8,349 ms (0%)","4,033 ms (0%)","10"
"org.hibernate.engine.spi.ActionQueue.addInsertAction ()","0.0 ms (0%)","0.0 ms (0%)","8,349 ms (0%)","4,033 ms (0%)","10"
"org.hibernate.engine.spi.ActionQueue.addResolvedEntityInsertAction ()","0.0 ms (0%)","0.0 ms (0%)","8,349 ms (0%)","4,033 ms (0%)","10"
"org.hibernate.engine.spi.ActionQueue.execute ()","0.0 ms (0%)","0.0 ms (0%)","8,349 ms (0%)","4,033 ms (0%)","10"
"org.hibernate.action.internal.EntityIdentityInsertAction.execute ()","0.0 ms (0%)","0.0 ms (0%)","8,349 ms (0%)","4,033 ms (0%)","10"
"org.hibernate.persister.entity.mutation.InsertCoordinatorStandard.insert ()","0.0 ms (0%)","0.0 ms (0%)","8,349 ms (0%)","4,033 ms (0%)","10"
"org.hibernate.persister.entity.mutation.InsertCoordinatorStandard.coordinateInsert ()","0.0 ms (0%)","0.0 ms (0%)","8,349 ms (0%)","4,033 ms (0%)","10"
"org.hibernate.persister.entity.mutation.InsertCoordinatorStandard.doStaticInserts ()","0.0 ms (0%)","0.0 ms (0%)","8,349 ms (0%)","4,033 ms (0%)","10"
"org.hibernate.engine.jdbc.mutation.internal.AbstractMutationExecutor.execute ()","0.0 ms (0%)","0.0 ms (0%)","7,340 ms (0%)","3,024 ms (0%)","9"
"org.hibernate.engine.jdbc.mutation.internal.MutationExecutorSingleNonBatched.performNonBatchedOperations ()","0.0 ms (0%)","0.0 ms (0%)","7,340 ms (0%)","3,024 ms (0%)","9"
"org.hibernate.id.insert.AbstractReturningDelegate.performMutation ()","0.0 ms (0%)","0.0 ms (0%)","7,340 ms (0%)","3,024 ms (0%)","9"
"org.hibernate.id.insert.InsertReturningDelegate.executeAndExtractReturning ()","0.0 ms (0%)","0.0 ms (0%)","7,340 ms (0%)","3,024 ms (0%)","9"
"org.hibernate.generator.values.internal.GeneratedValuesHelper.getGeneratedValues ()","0.0 ms (0%)","0.0 ms (0%)","2,713 ms (0%)","2,713 ms (0%)","3"
"org.hibernate.generator.values.internal.GeneratedValuesHelper.readGeneratedValues ()","0.0 ms (0%)","0.0 ms (0%)","2,713 ms (0%)","2,713 ms (0%)","3"
"org.hibernate.generator.values.internal.GeneratedValuesMappingProducer.resolve ()","0.0 ms (0%)","0.0 ms (0%)","1,912 ms (0%)","1,912 ms (0%)","2"
"org.hibernate.generator.values.GeneratedValueBasicResultBuilder.buildResult ()","0.0 ms (0%)","0.0 ms (0%)","903 ms (0%)","903 ms (0%)","2"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.consumeAttributeJoin ()","0.0 ms (0%)","0.0 ms (0%)","489 ms (0%)","489 ms (0%)","1"
"org.apache.tomcat.util.net.Acceptor.run ()","0.0 ms (0%)","0.0 ms (0%)","295,995 ms (0%)","5,931 ms (0%)","1"
"org.apache.tomcat.util.net.NioEndpoint.serverSocketAccept ()","0.0 ms (0%)","0.0 ms (0%)","291,963 ms (0%)","1,899 ms (0%)","14"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.consumeExplicitJoin ()","0.0 ms (0%)","0.0 ms (0%)","489 ms (0%)","489 ms (0%)","1"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.lambda$consumeExplicitJoins$38 ()","0.0 ms (0%)","0.0 ms (0%)","489 ms (0%)","489 ms (0%)","1"
"com.example.sns_project.service.PostService.unlikePost ()","0.0 ms (0%)","0.0 ms (0%)","583,755 ms (0%)","520,325 ms (0.6%)","735"
"org.hibernate.collection.spi.PersistentSet.remove ()","0.0 ms (0%)","0.0 ms (0%)","519,002 ms (0%)","460,531 ms (0.5%)","674"
"org.hibernate.collection.spi.AbstractPersistentCollection.readElementExistence ()","0.0 ms (0%)","0.0 ms (0%)","519,002 ms (0%)","460,531 ms (0.5%)","674"
"org.hibernate.collection.spi.AbstractPersistentCollection.withTemporarySessionIfNeeded ()","0.0 ms (0%)","0.0 ms (0%)","751,920 ms (0%)","659,447 ms (0.8%)","1,821"
"org.hibernate.collection.spi.AbstractPersistentCollection$$Lambda$2806.0x0000000801b5ce38.doWork ()","0.0 ms (0%)","0.0 ms (0%)","519,002 ms (0%)","460,531 ms (0.5%)","674"
"org.hibernate.collection.spi.AbstractPersistentCollection.lambda$readElementExistence$2 ()","0.0 ms (0%)","0.0 ms (0%)","519,002 ms (0%)","460,531 ms (0.5%)","674"
"org.hibernate.collection.spi.AbstractPersistentCollection.read ()","0.0 ms (0%)","0.0 ms (0%)","716,812 ms (0%)","643,723 ms (0.7%)","998"
"org.hibernate.collection.spi.AbstractPersistentCollection.initialize ()","0.0 ms (0%)","0.0 ms (0%)","751,920 ms (0%)","659,447 ms (0.8%)","1,121"
"org.hibernate.collection.spi.AbstractPersistentCollection$$Lambda$2176.0x00000008019453c8.doWork ()","0.0 ms (0%)","0.0 ms (0%)","751,920 ms (0%)","659,447 ms (0.8%)","1,121"
"org.hibernate.collection.spi.AbstractPersistentCollection.lambda$initialize$3 ()","0.0 ms (0%)","0.0 ms (0%)","751,920 ms (0%)","659,447 ms (0.8%)","1,121"
"org.hibernate.internal.SessionImpl.initializeCollection ()","0.0 ms (0%)","0.0 ms (0%)","751,920 ms (0%)","659,447 ms (0.8%)","1,121"
"org.hibernate.internal.SessionImpl$$Lambda$2177.0x0000000801945a50.accept ()","0.0 ms (0%)","0.0 ms (0%)","751,014 ms (0%)","658,541 ms (0.8%)","1,120"
"org.hibernate.event.internal.DefaultInitializeCollectionEventListener.onInitializeCollection ()","0.0 ms (0%)","0.0 ms (0%)","751,014 ms (0%)","658,541 ms (0.8%)","1,120"
"org.hibernate.loader.ast.internal.CollectionBatchLoaderInPredicate.initializeKeys ()","0.0 ms (0%)","0.0 ms (0%)","555,171 ms (0%)","479,552 ms (0.6%)","796"
"org.hibernate.loader.ast.internal.MultiKeyLoadChunker.processChunks ()","0.0 ms (0%)","0.0 ms (0%)","555,171 ms (0%)","479,552 ms (0.6%)","796"
"org.hibernate.loader.ast.internal.MultiKeyLoadChunker.processChunk ()","0.0 ms (0%)","0.0 ms (0%)","555,171 ms (0%)","479,552 ms (0.6%)","796"
"org.hibernate.sql.results.internal.StandardRowReader.readRow ()","0.0 ms (0%)","0.0 ms (0%)","433,848 ms (0%)","433,848 ms (0.5%)","618"
"org.hibernate.sql.results.internal.StandardRowReader.coordinateInitializers ()","0.0 ms (0%)","0.0 ms (0%)","430,643 ms (0%)","430,643 ms (0.5%)","614"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.initializeInstance ()","0.0 ms (0%)","0.0 ms (0%)","190,163 ms (0%)","190,163 ms (0.2%)","282"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.initializeEntityInstance ()","0.0 ms (0%)","0.0 ms (0%)","176,807 ms (0%)","176,807 ms (0.2%)","263"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.extractConcreteTypeStateValues ()","0.0 ms (0%)","0.0 ms (0%)","117,260 ms (0%)","117,260 ms (0.1%)","178"
"org.hibernate.sql.results.graph.basic.BasicResultAssembler.assemble ()","0.0 ms (0%)","0.0 ms (0%)","132,283 ms (0%)","132,283 ms (0.2%)","199"
"org.hibernate.sql.results.graph.basic.BasicResultAssembler.extractRawValue ()","0.0 ms (0%)","0.0 ms (0%)","130,185 ms (0%)","130,185 ms (0.2%)","195"
"org.hibernate.sql.results.internal.RowProcessingStateStandardImpl.getJdbcValue ()","0.0 ms (0%)","0.0 ms (0%)","130,185 ms (0%)","130,185 ms (0.2%)","195"
"org.hibernate.type.descriptor.jdbc.TimestampJdbcType$2.doExtract ()","0.0 ms (0%)","0.0 ms (0%)","49,998 ms (0%)","49,998 ms (0.1%)","71"
"com.zaxxer.hikari.pool.HikariProxyResultSet.getTimestamp ()","0.0 ms (0%)","0.0 ms (0%)","42,796 ms (0%)","42,796 ms (0%)","61"
"org.mariadb.jdbc.client.result.Result.getTimestamp ()","0.0 ms (0%)","0.0 ms (0%)","42,796 ms (0%)","42,796 ms (0%)","61"
"org.mariadb.jdbc.client.result.rowdecoder.TextRowDecoder.decodeTimestamp ()","0.0 ms (0%)","0.0 ms (0%)","42,796 ms (0%)","42,796 ms (0%)","61"
"org.hibernate.resource.jdbc.internal.AbstractLogicalConnectionImplementor.begin ()","0.0 ms (0%)","0.0 ms (0%)","50,593 ms (0%)","24,444 ms (0%)","69"
"com.zaxxer.hikari.pool.HikariProxyConnection.setAutoCommit ()","0.0 ms (0%)","0.0 ms (0%)","108,290 ms (0%)","48,026 ms (0.1%)","147"
"com.zaxxer.hikari.pool.ProxyConnection.setAutoCommit ()","0.0 ms (0%)","0.0 ms (0%)","108,290 ms (0%)","48,026 ms (0.1%)","147"
"org.mariadb.jdbc.Connection.setAutoCommit ()","0.0 ms (0%)","0.0 ms (0%)","108,290 ms (0%)","48,026 ms (0.1%)","147"
"org.mariadb.jdbc.client.impl.StandardClient.execute ()","0.0 ms (0%)","0.0 ms (0%)","437,237 ms (0%)","164,075 ms (0.2%)","878"
"org.mariadb.jdbc.client.impl.StandardClient.readResults ()","0.0 ms (0%)","0.0 ms (0%)","365,695 ms (0%)","87,475 ms (0.1%)","548"
"org.mariadb.jdbc.client.impl.StandardClient.readPacket ()","0.0 ms (0%)","0.0 ms (0%)","365,695 ms (0%)","87,475 ms (0.1%)","548"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter$$Lambda$2134.0x000000080191f038.accept ()","0.0 ms (0%)","0.0 ms (0%)","489 ms (0%)","489 ms (0%)","1"
"org.hibernate.type.descriptor.java.StringJavaType.wrap ()","0.0 ms (0%)","0.0 ms (0%)","30,490 ms (0%)","30,490 ms (0%)","98"
"org.hibernate.query.sqm.tree.domain.AbstractSqmFrom.visitSqmJoins ()","0.0 ms (0%)","0.0 ms (0%)","489 ms (0%)","489 ms (0%)","1"
"io.netty.util.internal.ThreadExecutorMap$2.run ()","0.0 ms (0%)","0.0 ms (0%)","295,995 ms (0%)","11,863 ms (0%)","1"
"io.netty.util.concurrent.SingleThreadEventExecutor$4.run ()","0.0 ms (0%)","0.0 ms (0%)","295,995 ms (0%)","11,863 ms (0%)","1"
"io.netty.channel.nio.NioEventLoop.run ()","0.0 ms (0%)","0.0 ms (0%)","295,995 ms (0%)","11,863 ms (0%)","1"
"io.netty.channel.nio.NioEventLoop.select ()","0.0 ms (0%)","0.0 ms (0%)","284,131 ms (0%)","0.0 ms (0%)","16"
"io.netty.channel.nio.SelectedSelectionKeySetSelector.select ()","0.0 ms (0%)","0.0 ms (0%)","284,131 ms (0%)","0.0 ms (0%)","16"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.consumeExplicitJoins ()","0.0 ms (0%)","0.0 ms (0%)","489 ms (0%)","489 ms (0%)","1"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.consumeJoins ()","0.0 ms (0%)","0.0 ms (0%)","489 ms (0%)","489 ms (0%)","1"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.consumeFromClauseRoot ()","0.0 ms (0%)","0.0 ms (0%)","489 ms (0%)","489 ms (0%)","1"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter$$Lambda$2131.0x000000080191e9a0.accept ()","0.0 ms (0%)","0.0 ms (0%)","489 ms (0%)","489 ms (0%)","1"
"org.hibernate.query.sqm.tree.from.SqmFromClause.visitRoots ()","0.0 ms (0%)","0.0 ms (0%)","489 ms (0%)","489 ms (0%)","1"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.visitFromClause ()","0.0 ms (0%)","0.0 ms (0%)","489 ms (0%)","489 ms (0%)","1"
"org.hibernate.internal.SessionImpl.close ()","0.0 ms (0%)","0.0 ms (0%)","16,502 ms (0%)","16,502 ms (0%)","29"
"org.hibernate.internal.SessionImpl.closeWithoutOpenChecks ()","0.0 ms (0%)","0.0 ms (0%)","16,502 ms (0%)","16,502 ms (0%)","29"
"org.hibernate.internal.AbstractSharedSessionContract.close ()","0.0 ms (0%)","0.0 ms (0%)","16,502 ms (0%)","16,502 ms (0%)","29"
"org.hibernate.internal.AbstractSharedSessionContract.setClosed ()","0.0 ms (0%)","0.0 ms (0%)","15,411 ms (0%)","15,411 ms (0%)","27"
"org.hibernate.internal.SessionImpl.cleanupOnClose ()","0.0 ms (0%)","0.0 ms (0%)","15,411 ms (0%)","15,411 ms (0%)","27"
"io.lettuce.core.protocol.CommandEncoder.allocateBuffer ()","0.0 ms (0%)","0.0 ms (0%)","589 ms (0%)","589 ms (0%)","1"
"org.hibernate.event.internal.EntityState.getEntityState ()","0.0 ms (0%)","0.0 ms (0%)","816 ms (0%)","816 ms (0%)","1"
"org.hibernate.event.internal.DefaultPersistEventListener.entityState ()","0.0 ms (0%)","0.0 ms (0%)","816 ms (0%)","816 ms (0%)","1"
"io.jsonwebtoken.impl.crypto.MacSigner.doGetMacInstance ()","0.0 ms (0%)","0.0 ms (0%)","1,095 ms (0%)","1,095 ms (0%)","3"
"org.hibernate.engine.transaction.internal.TransactionImpl.commit ()","0.0 ms (0%)","0.0 ms (0%)","352,764 ms (0%)","272,560 ms (0.3%)","540"
"org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.commit ()","0.0 ms (0%)","0.0 ms (0%)","352,764 ms (0%)","272,560 ms (0.3%)","540"
"org.hibernate.resource.jdbc.internal.AbstractLogicalConnectionImplementor.commit ()","0.0 ms (0%)","0.0 ms (0%)","109,737 ms (0%)","34,592 ms (0%)","162"
"org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.afterCompletion ()","0.0 ms (0%)","0.0 ms (0%)","58,305 ms (0%)","24,191 ms (0%)","79"
"org.hibernate.resource.jdbc.internal.AbstractLogicalConnectionImplementor.resetConnection ()","0.0 ms (0%)","0.0 ms (0%)","57,697 ms (0%)","23,582 ms (0%)","78"
"org.mariadb.jdbc.client.impl.StandardClient.sendQuery ()","0.0 ms (0%)","0.0 ms (0%)","76,417 ms (0%)","76,417 ms (0.1%)","106"
"org.mariadb.jdbc.client.socket.impl.PacketWriter.flush ()","0.0 ms (0%)","0.0 ms (0%)","74,222 ms (0%)","74,222 ms (0.1%)","102"
"org.mariadb.jdbc.client.socket.impl.PacketWriter.writeSocket ()","0.0 ms (0%)","0.0 ms (0%)","74,222 ms (0%)","74,222 ms (0.1%)","102"
"io.jsonwebtoken.impl.crypto.MacSigner.getMacInstance ()","0.0 ms (0%)","0.0 ms (0%)","1,095 ms (0%)","1,095 ms (0%)","3"
"org.apache.tomcat.util.threads.ThreadPoolExecutor.getTask ()","0.0 ms (0%)","0.0 ms (0%)","13,033,234 ms (0.8%)","10,110 ms (0%)","10,056"
"io.jsonwebtoken.impl.crypto.MacSigner.sign ()","0.0 ms (0%)","0.0 ms (0%)","1,095 ms (0%)","1,095 ms (0%)","3"
"org.apache.tomcat.util.http.ValuesEnumerator.nextElement ()","0.0 ms (0%)","0.0 ms (0%)","1,904 ms (0%)","1,904 ms (0%)","4"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.takeSnapshot ()","0.0 ms (0%)","0.0 ms (0%)","20,734 ms (0%)","20,734 ms (0%)","28"
"org.hibernate.sql.results.graph.collection.internal.AbstractCollectionInitializer.resolveInstance ()","0.0 ms (0%)","0.0 ms (0%)","98,549 ms (0%)","98,549 ms (0.1%)","145"
"org.hibernate.internal.util.collections.IdentityMap.put ()","0.0 ms (0%)","0.0 ms (0%)","29,748 ms (0%)","29,748 ms (0%)","45"
"io.jsonwebtoken.impl.crypto.DefaultJwtSigner.sign ()","0.0 ms (0%)","0.0 ms (0%)","698 ms (0%)","698 ms (0%)","2"
"com.zaxxer.hikari.pool.HikariProxyPreparedStatement.executeQuery ()","0.0 ms (0%)","0.0 ms (0%)","272,872 ms (0%)","105,724 ms (0.1%)","412"
"com.zaxxer.hikari.pool.ProxyPreparedStatement.executeQuery ()","0.0 ms (0%)","0.0 ms (0%)","272,872 ms (0%)","105,724 ms (0.1%)","412"
"org.mariadb.jdbc.ClientPreparedStatement.executeInternal ()","0.0 ms (0%)","0.0 ms (0%)","276,517 ms (0%)","105,054 ms (0.1%)","416"
